database_identifier	chemical_formula	smiles	inchi	metabolite_identification	chemical_shift	multiplicity	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	AKI_8_24_01_110722	AKI_8_24_03_110722	AKI_8_24_07_110722	AKI_8_24_09_110722	AKI_8_24_10_110722	AKI_8_24_11_110722	AKI_8_24_12_110722	AKI_8_24_13_110722	AKI_8_24_14_110722	AKI_8_24_16_110722	AKI_8_24_19_110722	AKI_8_24_20_110722	AKI_8_24_21_110722	AKI_8_24_22_110722	AKI_8_24_23_110722	AKI_8_24_24_110722	AKI_8_24_26_110722	AKI_8_24_27_110722	AKI_8_24_30_110722	AKI_8_24_31_110722	AKI_8_24_32_110722	AKI_8_24_33_110722	AKI_8_24_34_110722	AKI_8_24_37_110729	AKI_8_24_39_110729	AKI_8_24_40_110729	AKI_8_24_41_110729	AKI_8_24_42_110729	AKI_8_24_43_110729	AKI_8_24_44_110729	AKI_8_24_50_110729_2	AKI_8_24_51_110729	AKI_8_24_52_110729	AKI_8_24_53_110729	AKI_8_24_55_110729	AKI_8_24_56_110729	AKI_8_24_57_110729	AKI_8_24_58_110729	AKI_8_24_59_110729	AKI_8_24_60_110729	AKI_8_24_61_110729	AKI_8_24_63_110729	AKI_8_24_64_110729	AKI_8_24_66_110729	AKI_8_24_67_110729	AKI_8_24_68_110729	AKI_8_24_69_110729	AKI_8_24_72_110729	AKI_8_24_73_110812	AKI_8_24_77_110812	AKI_8_24_78_110812	AKI_8_24_79_110812	AKI_8_24_81_110812	AKI_8_24_84_110812	AKI_8_24_85_110812	AKI_8_24_86_110812	AKI_8_24_87_110812	AKI_8_24_88_110812	AKI_8_24_91_110812	AKI_8_24_93_110812	AKI_8_24_95_110812	AKI_8_24_096_110812_B	AKI_8_24_97_110812	AKI_8_24_100_110812	AKI_8_24_101_110812	AKI_8_24_102_110812	AKI_8_24_104_110812	AKI_8_24_105_110812	AKI_8_24_107_110812	AKI_8_24_108_110812	AKI_8_24_109_110812	AKI_8_24_110_110812	AKI_8_24_02_110722	AKI_8_24_04_110722	AKI_8_24_05_110722	AKI_8_24_06_110722	AKI_8_24_08_110722	AKI_8_24_15_110722	AKI_8_24_17_110722	AKI_8_24_18_110722	AKI_8_24_28_110722	AKI_8_24_29_110722	AKI_8_24_35_110722	AKI_8_24_36_110722	AKI_8_24_38_110729	AKI_8_24_45_110729	AKI_8_24_46_110729	AKI_8_24_48_110729	AKI_8_24_49_110729	AKI_8_24_62_110729	AKI_8_24_65_110729	AKI_8_24_70_110729	AKI_8_24_71_110729	AKI_8_24_74_110812	AKI_8_24_75_110812	AKI_8_24_76_110812	AKI_8_24_80_110812	AKI_8_24_82_110812	AKI_8_24_89_110812	AKI_8_24_90_110812	AKI_8_24_92_110812	AKI_8_24_94_110812_2	AKI_8_24_98_110812	AKI_8_24_99_110812	AKI_8_24_103_110812	AKI_8_24_106_110812
					4.47		NCBITaxon:xon_9606	Homo sapiens										0.009572989	0.010421046	0.011262036	0.016144166	0.010016628	0.009886513	0.011788322	0.012479884	0.010217047	0.010288015	0.011083044	0.013618874	0.009061304	0.060804866	0.010776013	0.015435127	0.010016628	0.007526667	0.011491088	0.012479884	0.009119762	0.011380066	0.009886513	0.009185371	0.012284259	0.011662463	0.01047987	-0.002437107	0.011986925	0.011321507	0.009447533	0.007021069	-0.003574701	0.010084728	0.010016628	0.009061304	0.010288015	0.008979229	0.011862201	0.006756134	0.008979229	0.011602138	0.011380066	0.009390382	0.010550113	0.009119762	0.010421046	0.011862201	0.010838004	0.011788322	0.012872273	0.009886513	0.010084728	0.009941752	0.011930822	0.010712194	0.013056285	0.013247522	0.010016628	0.008979229	0.008898204	0.008009501	0.009688885	0.009886513	0.014699926	0.010084728	0.01395726	0.008685681	0.014339394	0.00932624	0.009119762	0.010897416	0.034634699	0.012235148	0.010288015	0.017264334	0.011193247	0.009886513	0.011017676	0.006756134	0.013742235	0.010960906	0.01281292	0.010712194	0.008898204	0.010660309	0.010550113	0.012546324	0.011433816	0.01337042	0.011193247	0.010288015	0.010288015	0.010550113	0.012479884	0.008148697	0.010016628	0.011433816	-0.002208407	0.010421046	0.009572989	0.016987559	0.010421046	0.012176706	0.009635316	0.010151256
					4.46		NCBITaxon:xon_9606	Homo sapiens										0.012620164	0.016144166	0.014470929	0.022161327	0.013247522	0.010712194	0.012990269	0.011602138	0.012928997	0.013127506	0.013557493	0.014767322	0.01060159	0.059266181	0.013742235	0.050830936	0.013247522	0.009886513	0.063137229	0.018166372	0.012235148	0.069606213	0.032506388	0.011726422	0.063137229	0.019029779	0.01060159	-0.002487738	0.01318914	0.029447792	0.014080447	0.007269431	-0.003425984	0.015684585	0.017462479	0.010288015	0.011548074	0.010960906	0.019157465	0.049720889	0.011321507	0.018907887	0.016220699	0.01706404	0.014401204	0.017561787	0.012479884	0.012872273	0.016809404	0.018688765	0.021898222	0.027055351	0.018469919	0.016553719	0.023862897	0.017971868	0.043864677	0.016720877	0.01349288	0.012049732	0.007861632	0.012235148	0.014827521	0.011193247	0.017462479	0.012115432	0.094639805	0.010348217	0.018384957	0.012176706	0.053242127	0.015845426	0.038005178	0.012928997	0.011602138	0.021593395	0.013742235	0.021593395	0.015845426	0.012176706	0.014339394	0.013127506	0.019029779	0.014276879	0.015346682	0.01952381	0.012479884	0.01706404	0.017661211	0.013883377	0.020135667	0.01281292	0.010660309	0.011548074	0.020250646	0.020250646	0.021306178	0.011726422	-0.002237695	0.020505392	0.014541804	0.026434395	0.021739873	0.012990269	0.014767322	0.022038225
					4.45		NCBITaxon:xon_9606	Homo sapiens										0.016476445	0.013883377	0.016300633	0.014827521	0.010776013	0.007781324	0.016476445	0.012990269	0.012284259	0.02003025	0.010660309	0.011321507	0.010776013	0.01787592	0.012546324	0.026252409	0.012546324	0.01274464	0.019895009	0.015920781	0.011986925	0.017661211	0.016476445	0.020135667	0.017781495	0.037699171	0.012990269	-0.002336111	0.012872273	0.014401204	0.015523204	0.010838004	-0.00268277	0.013618874	0.014470929	0.009688885	0.009185371	0.009761528	0.014080447	0.022735785	0.01060159	0.011986925	0.011193247	0.01274464	0.012415323	0.010960906	0.012546324	0.01060159	0.013742235	0.013618874	0.022038225	0.014401204	0.01787592	0.013247522	0.024405529	0.014026766	0.017561787	0.013557493	0.011602138	0.01047987	0.013618874	0.01337042	0.012176706	0.010151256	0.013303705	0.025692519	0.017781495	0.015523204	0.017350506	0.01349288	0.01511431	0.014767322	0.033532992	0.014884189	0.013127506	0.013684017	0.011433816	0.016380063	0.01318914	0.013436819	0.015611121	0.01281292	0.015523204	0.013883377	0.012678278	0.016220699	0.011321507	0.015684585	0.016144166	0.012479884	0.015611121	0.010550113	0.016720877	0.010217047	0.013557493	0.015990851	0.014146262	0.011602138	-0.001546187	0.015684585	0.01337042	0.029255357	0.016476445	0.012235148	0.010660309	0.012620164
					4.44		NCBITaxon:xon_9606	Homo sapiens										0.016074942	0.011930822	0.012678278	0.01047987	0.007442522	0.005432647	0.012872273	0.010960906	0.011862201	0.02105115	0.007192337	0.007192337	0.009185371	0.015611121	0.007781324	0.00932624	0.007269431	0.012678278	0.007940105	0.012284259	0.009635316	0.009635316	0.008979229	0.006564655	0.008557896	0.009119762	0.010084728	-0.00268277	0.009886513	0.008557896	0.00932624	0.004092958	-0.003882386	0.006934529	0.009447533	0.007021069	0.006934529	0.009447533	0.011017676	0.016553719	0.006276601	0.008148697	0.007695002	0.008685681	0.008898204	0.005658538	0.010897416	0.006756134	0.01060159	0.008979229	0.008290807	0.007021069	0.008760653	0.009509757	0.007269431	0.006564655	0.008760653	0.010421046	0.005335327	0.00932624	0.007781324	0.011380066	0.008979229	0.00807392	0.009941752	0.012352344	0.007695002	0.019769446	0.015435127	0.01060159	0.009941752	0.011083044	0.026849357	0.012872273	0.009390382	0.00932624	0.006648758	0.006193744	0.006276601	0.004953236	0.011726422	0.009688885	0.009245899	0.008488692	0.008360037	0.010712194	0.008360037	0.009635316	0.01281292	0.006756134	0.010960906	0.006193744	0.00932624	0.008420233	0.007192337	0.004524595	0.005245634	0.008760653	-0.002307128	0.006564655	0.004853934	0.009119762	0.010838004	0.007192337	0.006648758	0.008685681
					4.43		NCBITaxon:xon_9606	Homo sapiens										0.071591883	0.011262036	0.042018641	0.011548074	0.048735526	0.005554104	0.04089237	0.029255357	0.031262332	0.057133148	0.057935697	0.047052453	0.067680464	0.049267089	0.009447533	0.027649075	0.006839708	0.07259107	0.036723504	0.047052453	0.019157465	0.094639805	0.04089237	0.006193744	0.034381317	0.024032187	0.047635716	-0.002776946	0.03577902	0.045630731	0.033026973	0.003302583	-0.002336111	0.022912194	0.007526667	0.037699171	0.062411446	0.027055351	0.053242127	0.11497945	0.006193744	0.063137229	0.058710262	0.008360037	0.064861277	0.041281465	0.008979229	0.005432647	0.077438662	0.052059954	0.034105254	0.013883377	0.047052453	0.041281465	0.018166372	0.032285823	0.035510481	0.067680464	0.021187577	0.047052453	0.004434807	0.008685681	0.058710262	0.031013605	0.053242127	0.027055351	0.038005178	0.065896368	0.059266181	0.036066842	0.046125398	0.082190686	0.028431851	0.012284259	0.010776013	0.007108232	0.03742778	0.020633567	0.006934529	0.007353651	0.014276879	0.028852974	0.014827521	0.037039301	0.013127506	0.035235244	0.041647644	0.028055957	0.009185371	0.017168178	0.027055351	0.007940105	0.024846053	0.021739873	0.014957906	0.014767322	0.032506388	0.03637488	-0.001854789	0.016476445	0.016809404	0.007269431	0.052059954	0.034940532	0.028431851	0.036723504
					4.42		NCBITaxon:xon_9606	Homo sapiens										0.008225711	0.008488692	0.008148697	0.006099568	0.007526667	0.006648758	0.013618874	0.008615643	0.008821296	0.009185371	0.009119762	0.009821401	0.007940105	0.008760653	0.007442522	0.011262036	0.006276601	0.007192337	0.010288015	0.009635316	0.006193744	0.017561787	0.009061304	0.007108232	0.013127506	0.011193247	0.006099568	-0.002621702	0.006370429	0.009688885	0.007442522	0.003873247	-0.003709802	0.009061304	0.007269431	0.008360037	0.010217047	0.006648758	0.008360037	0.008979229	0.007781324	0.009390382	0.008898204	0.008821296	0.009886513	0.007605733	0.006564655	0.006459192	0.013303705	0.009185371	0.007442522	0.006276601	0.009635316	0.008488692	0.008979229	0.008898204	0.011726422	0.011193247	0.011788322	0.010348217	0.004683249	0.004603343	0.008685681	0.008760653	0.014957906	0.005761485	0.011930822	0.008979229	0.009447533	0.006459192	0.02105115	0.009821401	0.022912194	0.009886513	0.007353651	0.007192337	0.009761528	0.010151256	0.009119762	0.008821296	0.023701758	0.008821296	0.008685681	0.009761528	0.009245899	0.008420233	0.010348217	0.009572989	0.008420233	0.007108232	0.008821296	0.006648758	0.007781324	0.009509757	0.00807392	0.006099568	0.008615643	0.010151256	-0.002621702	0.007781324	0.006193744	0.005997074	0.010217047	0.010421046	0.008148697	0.008360037
unknown				unidentified	4.41	singlet	NCBITaxon:xon_9606	Homo sapiens										0.007526667	0.009061304	0.009635316	0.007526667	0.008488692	0.006756134	0.010151256	0.010660309	0.009821401	0.011986925	0.010016628	0.009185371	0.007526667	0.008979229	0.010016628	0.013557493	0.007021069	0.005761485	0.008898204	0.008360037	0.006756134	0.011138219	0.008615643	0.008821296	0.010712194	0.015757479	0.007269431	-0.002869423	0.007861632	0.01047987	0.008979229	0.005245634	-0.004168771	0.009245899	0.008760653	0.008760653	0.007526667	0.007442522	0.008557896	0.007108232	0.008225711	0.009572989	0.010288015	0.009061304	0.009821401	0.006564655	0.007269431	0.007781324	0.009761528	0.010016628	0.008979229	0.006839708	0.013127506	0.008979229	0.012415323	0.009119762	0.011321507	0.011083044	0.017264334	0.009390382	0.007108232	0.005554104	0.007940105	0.009635316	0.01349288	0.009941752	0.011548074	0.007940105	0.009688885	0.008615643	0.016476445	0.01047987	0.022592756	0.012546324	0.010217047	0.009761528	0.00807392	0.014617922	0.009941752	0.008685681	0.013810185	0.009941752	0.009572989	0.00932624	0.009821401	0.008898204	0.009245899	0.010151256	0.009061304	0.009245899	0.009447533	0.007353651	0.010151256	0.008898204	0.008760653	0.008360037	0.006839708	0.011083044	-0.002437107	0.007605733	0.006839708	0.007108232	0.008979229	0.010151256	0.00932624	0.008225711
					4.4		NCBITaxon:xon_9606	Homo sapiens										0.007781324	0.008821296	0.008225711	0.007695002	0.008898204	0.007442522	0.009185371	0.009821401	0.00932624	0.008760653	0.01281292	0.010838004	0.008760653	0.009185371	0.008685681	0.010712194	0.008420233	0.006276601	0.007442522	0.009390382	0.006839708	0.009761528	0.007269431	0.007353651	0.011262036	0.01060159	0.007526667	-0.002972749	0.007192337	0.013127506	0.010288015	0.005335327	-0.00442684	0.008979229	0.008225711	0.012284259	0.011491088	0.007021069	0.008898204	0.011321507	0.009635316	0.010776013	0.01060159	0.008488692	0.009447533	0.006648758	0.007192337	0.00807392	0.010288015	0.009119762	0.008685681	0.007192337	0.009447533	0.008420233	0.008225711	0.008009501	0.009941752	0.011930822	0.026619205	0.013684017	0.006370429	0.005997074	0.00932624	0.009447533	0.012678278	0.007269431	0.011491088	0.006564655	0.009761528	0.00807392	0.02003025	0.008557896	0.020505392	0.012176706	0.008009501	0.008290807	0.007940105	0.007192337	0.008225711	0.007940105	0.012176706	0.008979229	0.009119762	0.009390382	0.010151256	0.008225711	0.010897416	0.008760653	0.011380066	0.008821296	0.010712194	0.007442522	0.008009501	0.008615643	0.008360037	0.008685681	0.006934529	0.009688885	-0.002869423	0.008685681	0.007269431	0.006193744	0.010348217	0.008615643	0.013303705	0.009061304
					4.39		NCBITaxon:xon_9606	Homo sapiens										0.005432647	0.008290807	0.007108232	0.006370429	0.009119762	0.006276601	0.010348217	0.010084728	0.009572989	0.01060159	0.009061304	0.007861632	0.005432647	0.006193744	0.009941752	0.009941752	0.006934529	0.005997074	0.007108232	0.007605733	0.006370429	0.010084728	0.007605733	0.007192337	0.009941752	0.009886513	0.005997074	-0.003059975	0.005997074	0.008420233	0.009390382	0.006648758	-0.004517689	0.008360037	0.008979229	0.007940105	0.012115432	0.006756134	0.006370429	0.005554104	0.008009501	0.007695002	0.00807392	0.008225711	0.007192337	0.006099568	0.006370429	0.006193744	0.008148697	0.007442522	0.007695002	0.005432647	0.008488692	0.007605733	0.008488692	0.007605733	0.009390382	0.009761528	0.011548074	0.008685681	0.006276601	0.005432647	0.007269431	0.009119762	0.009886513	0.004953236	0.007940105	0.005245634	0.008488692	0.006193744	0.011433816	0.007192337	0.019895009	0.013436819	0.009447533	0.009509757	0.007526667	0.007526667	0.008760653	0.007269431	0.012479884	0.008290807	0.008420233	0.008898204	0.010712194	0.007861632	0.009572989	0.008821296	0.010217047	0.008760653	0.008615643	0.006934529	0.007940105	0.008009501	0.008685681	0.006564655	0.006099568	0.008557896	-0.002972749	0.006934529	0.005432647	0.007605733	0.008821296	0.007353651	0.008979229	0.007605733
					4.38		NCBITaxon:xon_9606	Homo sapiens										0.007353651	0.009390382	0.008685681	0.008685681	0.007192337	0.007108232	0.009572989	0.011083044	0.011083044	0.009761528	0.009509757	0.007940105	0.006564655	0.007108232	0.008760653	0.01349288	0.006193744	0.005881408	0.006934529	0.007940105	0.006648758	0.009119762	0.006839708	0.007269431	0.009761528	0.009061304	0.008290807	-0.003138624	0.007021069	0.008225711	0.008685681	0.004434807	-0.004919648	0.008488692	0.009119762	0.007605733	0.011138219	0.007605733	0.00807392	0.005761485	0.009061304	0.007353651	0.008360037	0.009119762	0.007781324	0.006193744	0.008009501	0.009509757	0.007442522	0.009447533	0.010421046	0.006648758	0.007695002	0.007269431	0.008009501	0.007269431	0.009061304	0.009119762	0.006839708	0.007861632	0.006839708	0.007442522	0.009447533	0.009245899	0.012235148	0.006564655	0.008225711	0.005761485	0.008979229	0.006756134	0.007021069	0.009119762	0.019769446	0.011138219	0.01047987	0.009119762	0.008898204	0.008290807	0.008898204	0.006276601	0.012415323	0.010288015	0.011862201	0.009688885	0.012352344	0.009061304	0.008488692	0.009119762	0.010660309	0.008225711	0.008557896	0.009572989	0.009572989	0.008360037	0.008821296	0.007192337	0.006756134	0.009821401	-0.003298371	0.008821296	0.006370429	0.010776013	0.008760653	0.007108232	0.007021069	0.009185371
					4.37		NCBITaxon:xon_9606	Homo sapiens										0.008488692	0.014699926	0.012546324	0.011193247	0.008760653	0.009119762	0.01281292	0.025365984	0.023701758	0.014827521	0.011726422	0.00932624	0.008685681	0.014276879	0.009821401	0.024405529	0.007442522	0.006934529	0.008420233	0.010288015	0.007353651	0.010421046	0.008290807	0.008148697	0.010960906	0.010838004	0.015757479	-0.003207515	0.009572989	0.009941752	0.016300633	0.005997074	-0.00409559	0.009941752	0.010897416	0.008821296	0.012678278	0.009688885	0.009886513	0.007940105	0.010712194	0.008360037	0.01047987	0.010550113	0.008760653	0.007021069	0.008360037	0.010897416	0.009509757	0.011017676	0.01787592	0.008420233	0.009761528	0.008557896	0.009061304	0.009061304	0.01060159	0.009941752	0.008760653	0.009509757	0.008148697	0.007021069	0.010288015	0.010016628	0.014827521	0.010712194	0.009635316	0.006934529	0.010776013	0.010016628	0.008225711	0.011491088	0.020250646	0.01395726	0.014401204	0.010660309	0.011662463	0.011193247	0.009761528	0.007605733	0.015346682	0.015435127	0.01349288	0.009941752	0.014470929	0.011662463	0.008979229	0.01060159	0.010016628	0.010151256	0.010348217	0.013883377	0.016144166	0.008979229	0.009509757	0.00807392	0.009390382	0.013247522	-0.003207515	0.011548074	0.008979229	0.016300633	0.009941752	0.008821296	0.00807392	0.009761528
					4.36		NCBITaxon:xon_9606	Homo sapiens										0.016220699	0.018469919	0.010838004	0.012415323	0.011193247	0.012678278	0.014470929	0.022735785	0.023485682	0.013810185	0.018578568	0.018384957	0.011662463	0.010897416	0.014401204	0.022461776	0.010712194	0.010151256	0.011017676	0.010421046	0.010084728	0.014957906	0.010421046	0.013127506	0.014026766	0.01349288	0.012678278	-0.003274869	0.010421046	0.012115432	0.022161327	0.009185371	-0.003958924	0.014026766	0.013883377	0.009941752	0.016300633	0.013127506	0.017661211	0.012176706	0.011662463	0.010016628	0.012678278	0.014884189	0.013127506	0.01281292	0.012990269	0.017971868	0.012678278	0.015990851	0.014884189	0.00932624	0.012546324	0.010016628	0.011788322	0.01060159	0.014884189	0.011548074	0.01281292	0.010016628	0.01060159	0.010217047	0.014957906	0.011602138	0.019157465	0.011193247	0.011602138	0.008760653	0.012176706	0.013247522	0.012546324	0.017350506	0.022161327	0.016642118	0.012415323	0.012479884	0.011380066	0.011662463	0.010712194	0.010016628	0.020768149	0.020250646	0.015845426	0.010217047	0.016144166	0.015611121	0.010016628	0.014026766	0.010897416	0.010897416	0.018166372	0.019029779	0.02105115	0.010776013	0.011262036	0.013618874	0.010348217	0.017168178	-0.003059975	0.015611121	0.014339394	0.02003025	0.012620164	0.011083044	0.012284259	0.011491088
					4.35		NCBITaxon:xon_9606	Homo sapiens										0.009688885	0.01274464	0.010217047	0.009447533	0.010550113	0.009821401	0.01511431	0.016380063	0.015435127	0.015435127	0.012928997	0.011380066	0.010550113	0.009572989	0.010288015	0.015990851	0.010550113	0.008615643	0.009390382	0.011138219	0.008821296	0.012928997	0.013883377	0.008557896	0.015684585	0.011138219	0.010550113	-0.003298371	0.008979229	0.010776013	0.01511431	0.006839708	-0.003609854	0.011862201	0.015845426	0.009185371	0.0209138	0.011380066	0.011726422	0.008557896	0.010776013	0.009688885	0.011930822	0.013127506	0.010151256	0.008615643	0.015435127	0.01349288	0.012284259	0.011321507	0.011862201	0.008760653	0.011862201	0.009886513	0.009821401	0.009941752	0.012928997	0.01337042	0.017561787	0.009572989	0.014957906	0.007781324	0.01060159	0.010960906	0.013618874	0.008979229	0.011017676	0.006756134	0.011193247	0.009821401	0.013436819	0.011193247	0.020768149	0.015523204	0.012546324	0.010776013	0.01047987	0.011138219	0.01274464	0.009886513	0.01787592	0.013810185	0.012235148	0.015435127	0.015920781	0.010550113	0.011138219	0.012479884	0.013742235	0.01787592	0.014827521	0.012990269	0.014146262	0.010960906	0.012049732	0.012928997	0.008685681	0.016642118	-0.003425984	0.011662463	0.00932624	0.013883377	0.011930822	0.01047987	0.013742235	0.009941752
					4.34		NCBITaxon:xon_9606	Homo sapiens										0.009941752	0.01318914	0.008615643	0.009821401	0.01047987	0.010288015	0.013557493	0.011017676	0.011986925	0.015346682	0.010776013	0.011862201	0.011726422	0.008685681	0.010348217	0.012352344	0.00932624	0.007940105	0.009245899	0.01060159	0.009185371	0.011986925	0.011548074	0.010712194	0.016553719	0.013056285	0.009941752	-0.003425984	0.008557896	0.01337042	0.015178133	0.007108232	-0.004661965	0.011433816	0.013742235	0.008615643	0.015611121	0.01337042	0.012479884	0.009572989	0.009941752	0.009941752	0.012620164	0.013883377	0.010217047	0.007269431	0.016809404	0.018469919	0.00932624	0.011491088	0.010960906	0.009688885	0.012176706	0.009821401	0.010084728	0.009635316	0.014146262	0.015757479	0.028852974	0.010550113	0.012049732	0.007695002	0.010421046	0.010897416	0.014276879	0.009245899	0.01281292	0.008898204	0.011726422	0.011262036	0.023064309	0.012115432	0.020633567	0.016300633	0.014146262	0.011930822	0.009245899	0.010217047	0.016476445	0.010712194	0.016894594	0.015757479	0.012678278	0.010421046	0.015757479	0.010151256	0.011380066	0.012620164	0.011548074	0.013056285	0.014957906	0.01274464	0.011862201	0.010897416	0.016476445	0.011083044	0.00807392	0.016987559	-0.003555979	0.010838004	0.009119762	0.01281292	0.012546324	0.010348217	0.014401204	0.011138219
					4.33		NCBITaxon:xon_9606	Homo sapiens										0.009886513	0.015684585	0.010084728	0.00932624	0.011138219	0.010151256	0.014617922	0.010838004	0.011262036	0.01349288	0.01047987	0.012678278	0.008225711	0.008360037	0.010712194	0.012620164	0.009761528	0.007695002	0.009119762	0.013303705	0.008979229	0.012990269	0.010960906	0.011433816	0.014276879	0.010348217	0.010897416	-0.003514076	0.008420233	0.010550113	0.011726422	0.005881408	-0.004637999	0.011380066	0.016220699	0.010084728	0.015263272	0.011548074	0.012235148	0.009185371	0.011262036	0.009447533	0.012235148	0.011321507	0.010288015	0.008420233	0.009761528	0.011138219	0.009119762	0.011138219	0.009509757	0.009821401	0.009390382	0.009635316	0.009390382	0.009245899	0.011986925	0.012176706	0.014617922	0.010421046	0.009509757	0.00807392	0.010016628	0.009761528	0.014026766	0.008685681	0.01060159	0.008009501	0.011491088	0.008420233	0.014767322	0.009185371	0.0209138	0.014026766	0.011321507	0.019895009	0.008557896	0.011380066	0.012546324	0.011138219	0.016476445	0.013436819	0.01787592	0.013303705	0.016987559	0.01060159	0.011788322	0.011930822	0.013684017	0.013303705	0.012049732	0.016642118	0.008898204	0.010016628	0.011788322	0.010550113	0.008420233	0.012049732	-0.001483233	0.010897416	0.007781324	0.010897416	0.01281292	0.008898204	0.010838004	0.010348217
					4.32		NCBITaxon:xon_9606	Homo sapiens										0.02003025	0.022161327	0.019029779	0.011662463	0.02003025	0.013557493	0.019029779	0.016300633	0.017350506	0.020505392	0.015845426	0.017781495	0.015845426	0.013436819	0.014541804	0.02003025	0.016894594	0.014957906	0.014884189	0.015684585	0.013436819	0.020633567	0.01952381	0.019029779	0.018907887	0.016144166	0.018578568	-0.003609854	0.016553719	0.01940856	0.020135667	0.011726422	-0.003555979	0.019157465	0.019157465	0.016380063	0.019895009	0.02105115	0.017561787	0.016300633	0.021593395	0.017462479	0.02105115	0.018268471	0.01940856	0.014146262	0.022325036	0.018688765	0.016720877	0.017462479	0.018578568	0.015346682	0.016553719	0.014401204	0.014884189	0.016987559	0.019029779	0.016809404	0.022461776	0.015346682	0.017462479	0.022912194	0.018166372	0.01281292	0.020768149	0.017781495	0.017462479	0.016809404	0.020633567	0.019769446	0.023862897	0.01787592	0.029065635	0.018166372	0.015435127	0.063948646	0.014146262	0.017781495	0.018688765	0.015038576	0.022325036	0.021739873	0.054395824	0.01395726	0.019642876	0.017781495	0.016074942	0.02105115	0.015990851	0.019157465	0.019157465	0.017971868	0.015178133	0.016300633	0.019642876	0.017462479	0.016642118	0.01940856	0.003873247	0.015346682	0.016220699	0.015990851	0.025029296	0.014276879	0.016894594	0.014957906
					4.31		NCBITaxon:xon_9606	Homo sapiens										0.033826186	0.026619205	0.029255357	0.020135667	0.024846053	0.017971868	0.026252409	0.023701758	0.024032187	0.025029296	0.018166372	0.01940856	0.025365984	0.026054747	0.014470929	0.024622626	0.022325036	0.022161327	0.02003025	0.021898222	0.016894594	0.021898222	0.023485682	0.025365984	0.026054747	0.020505392	0.024405529	-0.003555979	0.023349293	0.025029296	0.022038225	0.018166372	-0.003298371	0.022161327	0.023349293	0.022161327	0.020382102	0.019029779	0.021898222	0.029255357	0.033243652	0.023064309	0.025029296	0.020633567	0.023064309	0.020135667	0.032285823	0.025692519	0.024622626	0.023349293	0.023064309	0.020250646	0.022735785	0.018688765	0.020505392	0.021739873	0.024622626	0.027847413	0.049267089	0.015920781	0.027847413	0.047052453	0.022592756	0.017781495	0.025193612	0.029447792	0.024032187	0.022325036	0.027055351	0.031540194	0.038005178	0.023701758	0.026054747	0.025029296	0.016809404	0.070601172	0.014699926	0.020382102	0.023064309	0.016300633	0.024405529	0.02105115	0.034105254	0.013684017	0.023701758	0.023485682	0.015684585	0.027847413	0.016553719	0.020135667	0.021898222	0.028431851	0.023064309	0.025029296	0.016894594	0.030791898	0.029447792	0.025029296	-0.00268277	0.018578568	0.024405529	0.018688765	0.024622626	0.0209138	0.029884173	0.016642118
					4.3		NCBITaxon:xon_9606	Homo sapiens										0.026054747	0.018907887	0.025855278	0.016380063	0.018166372	0.013742235	0.027055351	0.021187577	0.020250646	0.022161327	0.012049732	0.01337042	0.017781495	0.026252409	0.011380066	0.021443945	0.014146262	0.017781495	0.013810185	0.016074942	0.022912194	0.013742235	0.016220699	0.026849357	0.014884189	0.018578568	0.019642876	-0.003574701	0.019157465	0.011726422	0.02003025	0.01706404	-0.004079369	0.01940856	0.017781495	0.015990851	0.010151256	0.013557493	0.016380063	0.022325036	0.030329673	0.014080447	0.014699926	0.012620164	0.015435127	0.014276879	0.025193612	0.016720877	0.016894594	0.016380063	0.020382102	0.014957906	0.016987559	0.013436819	0.017971868	0.014827521	0.017350506	0.018268471	0.025855278	0.012284259	0.026252409	0.038746411	0.015523204	0.01706404	0.01952381	0.024622626	0.014957906	0.021443945	0.019284055	0.025516597	0.018384957	0.016987559	0.026252409	0.02003025	0.018166372	0.03176595	0.010288015	0.018268471	0.018907887	0.018067383	0.029065635	0.021593395	0.016553719	0.011862201	0.020768149	0.017661211	0.011726422	0.023064309	0.017168178	0.019895009	0.018688765	0.023485682	0.021187577	0.025692519	0.016987559	0.019642876	0.02003025	0.01878106	-0.003274869	0.01952381	0.020135667	0.017264334	0.016809404	0.013684017	0.014699926	0.015346682
